"ID","MOTHER","FATHER"
7177,5093,4682
7178,6323,5623
7179,6323,5623
7180,6323,6404
7182,4854,4929
7183,6250,6517
7184,6250,4682
7185,6250,6517
7186,6316,6251
7187,6316,6344
7188,6316,6344
7189,6316,6344
7190,6476,5449
7191,6476,6251
7192,6476,6251
7193,4723,4991
7194,4872,5675
7195,4872,5675
7197,5598,5359
7198,5598,5359
7199,4858,6435
7200,6462,6648
7201,6462,5466
7202,6462,5466
7203,5284,4929
7204,5284,3764
7205,5284,3764
7206,5284,3764
7207,5284,3764
7208,6317,4895
7209,6317,5593
7210,6317,4895
7211,6317,5593
7212,6384,6509
7213,6453,5468
7214,6453,5468
7215,6565,5222
7216,6565,6887
7217,6565,6887
7218,6238,4757
7219,6238,6240
7220,6238,6240
7221,6647,5253
7222,6647,4896
7223,6647,5253
7224,6647,4943
7225,5014,5489
7226,5014,5489
7227,5014,5489
7228,6420,6455
7229,6420,5195
7231,6473,6527
7232,6473,5675
7233,6384,5195
7234,6384,6509
7235,6384,5195
7237,5294,4943
7238,5294,4943
7239,5294,4943
7240,6647,5253
7241,6526,6371
7242,4944,4722
7243,4944,4722
7244,6458,6563
7245,6458,6563
7249,6508,6607
7250,6331,6645
7251,4944,4722
7252,6649,6490
7255,6649,5393
7256,4976,5139
7258,5438,5672
7259,4961,4960
7260,4961,4960
7261,4961,5466
7262,4961,4960
7264,4854,4929
7266,6421,6492
7267,6245,5096
7268,6458,6563
7269,6463,6527
7270,6472,4896
7271,5134,6404
7272,6323,6435
7273,6508,6607
7274,6245,5096
7275,6644,6285
7276,6245,5096
7641,4976,5139
7649,6639,6386
7860,6245,5096
7862,6640,4757
7868,6387,6450
8059,6370,5096
7277,5014,4895
7278,5014,4895
7279,5014,4895
7280,6321,5517
7281,6321,5675
7282,6321,5675
7283,6649,6923
7284,6649,6923
7285,6649,6923
7286,6649,6923
7287,5140,4895
7288,5140,4895
7289,5140,4768
7290,4967,5461
7291,4967,5461
7292,4967,5461
7293,4967,5461
7294,4967,5461
7295,4961,7267
7296,4961,7267
7297,4961,7267
7298,4961,7267
7299,5294,4929
7300,5294,4929
7301,5294,4943
7302,5294,4943
7303,5140,5139
7305,4975,7267
7306,4975,7267
7307,6290,7268
7308,6290,7268
7309,6290,7268
7313,6536,6391
7314,6290,7268
7316,6453,7154
7318,6767,6503
7319,6767,6503
7322,4059,4768
7324,6638,5449
7326,6638,5449
7327,5589,5616
7328,5589,5616
7329,5589,5616
7331,5284,6435
7332,5284,3764
7334,5284,3764
7335,5284,3764
7336,6250,6532
7337,6250,6532
7338,6250,6532
7339,6250,6532
7340,6639,6533
7341,6639,6533
7342,6639,6533
7346,6555,6492
7347,6555,6492
7348,6555,6492
7349,4576,4682
7350,4576,4682
7351,4576,4682
7352,4576,4682
7353,4576,4682
7355,6639,6533
7356,4873,4960
7357,4873,4960
7358,4873,4960
7359,4873,4960
7360,5407,6793
7361,5407,6793
7362,5407,5466
7363,6555,6492
7364,7011,7264
7365,7011,7264
7366,7011,7264
7367,7011,7264
7369,4933,5202
7370,4933,5202
7371,4933,5202
7372,4933,5202
7373,6643,5675
7374,6643,6260
7375,6643,6260
7376,6967,6562
7377,6967,6562
7378,6967,6562
7379,6967,6562
7380,6967,6562
7381,6317,5466
7382,6317,6461
7383,6317,5466
7384,4739,5466
7386,6643,6260
7387,6920,6902
7388,6920,6902
7389,6920,6902
7390,6920,6902
7391,7868,6847
7392,7868,6461
7393,7868,6847
7394,6955,6927
7396,6317,5466
7401,4663,5424
7402,4663,5424
7403,4663,5424
7404,4663,5424
7405,6384,5195
7406,6384,6509
7407,6384,6509
7408,6991,6377
7409,6991,6377
7410,6991,6377
7411,7075,6391
7412,7075,6391
7413,7075,6391
7414,4872,5675
7415,4872,5675
7416,4872,5675
7417,6772,6971
7418,6772,6971
7419,6772,6971
7420,6772,6971
7421,6269,6270
7422,6269,6270
7423,6641,5031
7424,6641,5031
7425,6451,5623
7426,6451,5623
7427,6451,5623
7428,6451,5623
7429,5140,5466
7430,5140,4895
7431,5140,5466
7432,5140,4895
7433,6955,6927
7434,6955,6927
7435,6955,6927
7436,6955,6927
7437,6543,5222
7438,6543,5222
7439,6543,5222
7440,6543,5222
7441,6543,5222
7442,4723,6461
7443,4723,6461
7444,4723,6461
7445,4723,6461
7447,7031,6280
7448,7031,6280
7449,7031,6280
7450,7031,6280
7451,4965,6503
7452,4965,5195
7453,4965,6503
7456,4663,5424
7457,7103,6842
7458,7103,6842
7459,7103,6842
7460,6500,6527
7461,6500,6527
7462,6500,6527
7463,6500,6527
7464,4872,5675
7465,5140,4895
7466,6641,5031
7467,6641,5031
7468,6269,6270
7469,6269,6270
7473,6316,6344
7474,6316,6344
7475,6316,6344
7476,5625,5195
7477,5625,5031
7478,5625,4722
7479,6884,7060
7480,6884,7060
7481,6536,6391
7482,6536,6391
7483,6536,6391
7484,6387,6969
7485,6387,5466
7486,6462,6648
7487,6462,6648
7488,6462,6648
7489,6462,6648
7490,4975,7267
7491,4975,7267
7492,4975,7267
7493,4975,7267
7494,5014,4895
7495,5014,4895
7496,5014,4895
7497,5014,4895
7498,5014,4895
7499,4961,5466
7500,4961,5466
7501,4961,7267
7502,4961,7267
7503,6977,6581
7504,6977,6581
7505,6977,6581
7507,6370,5311
7508,6370,5311
7509,6370,5311
7510,6370,5311
7511,6871,6816
7513,6871,6816
7515,7040,6833
7516,7040,6833
7517,7040,6833
7518,7040,6833
7519,7040,6833
7520,6508,6607
7528,6387,5466
7529,6387,6969
7530,6387,6969
7531,4975,7267
7532,4967,4895
7533,4967,5461
7534,4967,4895
7535,4967,5461
7536,6463,6860
7537,6463,6894
7538,6463,6860
7540,6536,6391
7541,6884,7060
7542,6884,7060
7543,6472,5253
7544,6472,4896
7545,6472,4896
7546,6472,5253
7547,7132,7000
7548,7132,7000
7549,7132,7000
7550,7132,7000
7552,4961,7267
7553,6977,5222
7554,6977,6581
7555,7641,6260
7556,7641,7071
7557,7641,6260
7558,7034,6778
7559,6638,5449
7561,6638,5449
7562,6638,5449
7563,5589,4768
7564,5589,5616
7565,5589,5616
7566,5589,5616
7567,6530,6817
7568,6530,6817
7569,6774,7274
7570,6774,7274
7571,6774,7274
7572,6776,6924
7573,6776,6924
7574,6776,6924
7575,6976,6436
7576,6976,6436
7577,6976,6436
7578,6976,6436
7579,6976,6436
7580,6930,7203
7581,6930,4895
7582,6795,5202
7583,7641,7046
7584,6649,6923
7585,6649,6923
7586,6649,6923
7587,6649,6923
7588,6935,7046
7589,6935,7046
7590,6935,7046
7591,6935,7046
7592,6935,7046
7593,5589,5616
7594,6638,5222
7595,7649,6786
7596,7649,6786
7597,7649,6786
7598,7649,6786
7599,7649,6786
7601,6473,6391
7602,6473,6391
7603,4854,4929
7604,4854,4929
7605,6930,7203
7606,6930,7203
7611,6290,7268
7612,6290,7268
7613,6606,6687
7614,6606,6687
7615,6606,6687
7616,6606,6687
7617,6606,6687
7618,6267,6377
7620,6267,6270
7621,6649,6923
7622,6321,5517
7623,6321,5517
7624,6321,5517
7625,6321,5517
7626,5294,4943
7627,5294,4943
7628,5294,4943
7629,6323,6533
7630,6323,6435
7631,6323,6251
7632,6323,6533
7633,7276,7275
7634,7276,6386
7635,7276,7275
7636,5407,7154
7637,5407,7154
7638,5407,7154
7639,5407,7154
7640,4059,4768
7642,6421,6501
7643,6321,5517
7644,4976,5139
7645,4976,5139
7646,4976,5139
7647,6755,5675
7648,6952,6971
7650,6420,7024
7651,6420,6251
7652,6420,7024
7653,4059,4768
7655,4059,4768
7657,6290,7268
7660,6767,6285
7661,6767,6285
7662,6767,5195
7663,6767,5195
7664,4976,5139
7665,6919,6806
7666,6919,6806
7667,6526,5048
7668,6526,5048
7669,6526,5616
7670,6526,5048
7671,6420,7024
7672,6420,6251
7673,6946,6688
7674,6946,6688
7675,6946,6688
7676,6946,6688
7677,6946,6688
7678,6888,4722
7679,6888,4722
7680,6888,4722
7681,6888,4722
7682,7034,6778
7683,7119,4722
7684,7119,4722
7685,7086,6690
7686,7086,6690
7687,7086,6690
7689,5284,3764
7690,5284,3764
7691,5284,3764
7692,7133,6910
7693,7133,6910
7694,5214,4757
7695,5214,4757
7696,5214,4757
7697,5214,4757
7698,6250,4682
7699,6250,4682
7700,6250,4682
7701,6250,6532
7702,4576,4682
7703,4576,4682
7704,4576,4682
7705,4576,4682
7706,4576,4682
7707,4873,4960
7708,4873,4960
7709,4898,5048
7710,6848,6800
7712,7034,6778
7713,7034,6778
7714,7034,6778
7715,7034,6778
7716,6907,7113
7717,6907,7113
7718,6907,7113
7719,6387,5466
7720,6643,6260
7721,6643,6260
7722,6643,4768
7723,7114,7200
7724,7114,7200
7725,7114,7046
7726,6555,6492
7727,6555,6492
7728,6555,6492
7729,6555,6492
7730,6555,6492
7731,4933,5202
7732,4933,5202
7733,4933,5202
7734,4933,5202
7735,4933,5202
7738,5284,4943
7739,5284,4943
7740,6974,6790
7742,6974,6790
7743,6845,6280
7744,6845,6280
7745,6845,4757
7746,6845,4757
7747,7011,7264
7748,7011,7264
7749,7011,7264
7750,7011,7264
7751,7011,7264
7752,4873,4960
7754,7119,6830
7755,6387,5466
7756,6387,6969
7757,6387,6969
7759,6643,6260
7760,7114,7200
7761,6458,6563
7762,6952,5139
7763,6952,5139
7764,6987,6386
7765,6987,6386
7766,6987,6386
7767,6267,4929
7768,6267,6270
7769,6267,6270
7770,6267,6270
7771,7103,6492
7772,7103,6492
7773,7103,6492
7774,6458,6563
7775,6458,6563
7776,6458,6563
7777,4872,5675
7778,4872,5675
7779,4872,5675
7780,4872,5675
7781,6530,6817
7782,6530,6817
7783,6530,6817
7784,6530,6817
7785,6530,6817
7786,6925,7019
7787,6925,7019
7788,6925,7019
7789,6925,7019
7790,6952,5139
7791,4961,7267
7792,4961,7267
7793,4961,7267
7794,4961,7267
7795,6317,5466
7796,6317,5466
7797,4663,5424
7798,4663,5424
7799,4663,5424
7800,6689,7079
7801,6689,7079
7802,6689,7079
7803,4898,5048
7805,6897,6841
7806,6897,6841
7807,6897,6894
7808,6897,6841
7810,6920,6902
7811,6920,6902
7812,5140,4895
7813,5140,4895
7814,5140,4895
7815,5140,4895
7816,5140,4895
7817,6967,6562
7818,6967,6563
7819,6967,6562
7820,6967,6562
7821,6967,6562
7822,6267,6270
7823,6976,6436
7824,6976,6344
7825,6976,6436
7826,6795,6894
7827,4663,5424
7829,6955,6927
7830,6955,6927
7831,6955,6927
7832,6955,6927
7833,6317,5466
7834,6920,6902
7835,4739,5466
7836,4739,5466
7837,4965,6503
7840,5625,4745
7841,5625,4745
7842,6384,6509
7843,6384,6509
7844,6384,4722
7845,6384,6509
7846,6976,6436
7847,6976,6436
7848,6641,4896
7849,6641,4896
7850,6641,5031
7851,6641,4896
7852,7868,6847
7853,7868,6847
7854,7868,6847
7855,7868,6847
7859,6795,6894
7861,6724,6984
7865,5136,5004
7866,6724,6984
7867,6724,6984
7869,6644,6251
7870,7022,6979
7871,4739,6789
7872,6931,6752
7873,6931,6752
7875,6724,6984
7876,6870,6377
7877,6245,4929
7878,6644,6978
7879,6508,7273
7880,4858,6435
7881,6985,6993
7882,5284,7145
7883,6500,6527
7884,6500,4943
7885,6500,6527
7886,6500,6527
7887,6543,5222
7888,6543,5222
7889,6543,4757
7890,6543,5222
7891,6543,5222
7892,6451,5623
7893,6451,5623
7894,6451,5623
7896,6316,6435
7897,6316,6344
7898,6316,5424
7899,6316,6344
7900,5014,4895
7901,5014,6581
7902,5014,4895
7903,5014,4895
7904,4723,6461
7905,4723,6461
7907,4739,5466
7908,6788,7182
7909,6788,7182
7910,6788,7182
7912,4965,6503
7913,6384,6509
7914,5625,5195
7916,4975,7267
7917,4975,7267
7918,4975,4895
7919,6977,6581
7920,6977,6581
7921,6977,6391
7922,6991,6377
7923,6991,6377
7924,6991,6270
7925,6991,6270
7926,6755,6832
7927,6639,6862
7928,6639,6862
7929,6639,6435
7930,7132,7000
7931,7132,7000
7935,6462,6648
7936,6462,6648
7939,6473,6391
7940,4975,7267
7941,4975,7267
7942,4967,5461
7943,4967,5461
7944,4967,5461
7945,4967,5461
7946,6977,6581
7947,6974,6344
7948,6974,6790
7949,6974,6790
7950,6930,7203
7951,6930,7203
7952,6930,7267
7953,7132,6461
7954,6536,6391
7955,6536,6391
7956,4854,4929
7957,4854,4929
7958,4854,4929
7959,4854,4929
7960,4854,4929
7961,6755,6832
7965,5589,5616
7966,5589,5616
7967,5589,5616
7968,5589,5616
7969,5589,5616
7970,6774,7274
7971,6774,7274
7972,6774,7274
7974,6462,6648
7976,7641,7071
7977,7641,7071
7978,7641,7071
7979,6649,6923
7980,6649,6923
7981,6649,6923
7982,6649,6923
7983,7040,6833
7984,7040,6833
7985,7040,6833
7986,7040,6833
7987,4059,4768
7988,4059,4768
7989,4059,4768
7990,6387,5202
7991,6387,5202
7992,6387,5202
7993,6638,5449
7994,6638,5449
7995,6638,5449
7996,6638,5449
7997,6638,5449
7998,6930,7203
7999,6536,6391
8001,6994,7002
8002,6994,7002
8003,6994,7002
8004,6994,7002
8006,6290,7268
8007,6290,7268
8008,7641,7071
8009,5294,4943
8010,5294,5048
8011,5294,4943
8012,5294,6969
8013,5294,6969
8014,6935,6808
8015,6935,6808
8016,6935,6808
8017,6935,6808
8018,4059,4768
8020,6387,5466
8021,6421,6501
8022,6812,6435
8023,6776,6924
8024,6776,6924
8025,6776,6924
8026,6776,6924
8027,6290,7268
8028,4976,6391
8029,4976,5139
8030,4976,5139
8031,6871,6816
8035,6321,5517
8036,6321,5517
8037,4976,5139
8038,7649,6786
8044,7649,6786
8045,5284,4929
8046,5284,4929
8047,5284,3764
8048,4854,4900
8049,4854,4900
8050,6499,4900
8051,6767,4900
8053,6323,6251
8054,6323,6533
8055,6323,6533
8056,6323,6533
8057,7276,7270
8058,7276,7270
8061,5214,4757
8062,5214,4757
8063,5214,4757
8064,5214,4757
8066,7170,6768
8067,7031,6921
8068,7031,6921
8069,7031,6921
8070,5407,7154
8071,5407,7154
8072,5407,7154
8073,7061,7272
8074,7061,7272
8075,7061,4722
8076,7061,7272
8077,6647,6503
8078,6647,4943
8079,4576,4682
8080,6870,7271
8081,6870,6806
8082,6870,7271
8083,6888,4722
8084,6888,4722
8085,6888,4722
8086,6888,6435
8087,6250,6532
8088,6250,6532
8089,6250,6532
8090,6250,6532
8092,6370,5253
8093,6463,6860
8094,6884,7874
8095,7146,7160
8096,6643,6260
8097,6643,6260
8098,6643,6260
8099,6643,6260
8100,7133,7074
8101,7133,7074
8102,7133,7074
8103,6508,7273
8104,6508,7273
8105,6458,4745
8106,6952,5139
8107,6952,5139
8108,6952,6563
8109,6952,5139
8110,6919,6806
8111,6919,6806
8112,6919,6806
8113,6689,7079
8114,6689,7079
8115,6845,6280
8116,6845,6280
8117,6845,6280
8118,6987,6386
8119,6987,6386
8120,6555,6492
8121,6555,6492
8122,6555,6492
8123,6555,6492
8124,6555,6492
8126,4961,7267
8127,4961,7267
8128,7103,6830
8129,7103,6830
8130,7103,6830
8131,6508,7273
8132,6458,6563
8135,6689,7079
8138,7086,6690
8139,7086,5449
8140,6463,6581
8141,6421,6501
8142,6925,6391
8143,6317,6461
8144,6317,4895
8145,6317,5466
8146,6317,5466
8147,5140,4895
8148,5140,4895
8149,5140,4895
8150,4663,5424
8151,4663,5424
8152,4663,4900
8153,4663,5424
8154,7011,7264
8155,7011,7264
8156,7011,7264
8157,7011,7079
8158,6267,4943
8159,6267,6270
8160,6987,6386
8161,6415,6270
8162,6606,5449
8163,6897,7046
8164,6897,7046
8165,4961,7267
8166,4961,7267
8168,4872,5675
8169,4872,5675
8170,6795,6260
8171,6967,6562
8172,6967,4943
8173,6967,4943
8175,6907,6455
8176,6907,7113
8177,6907,7113
8178,6920,6902
8179,6920,6902
8180,6920,6902
8181,6920,6894
8186,6245,5253
8187,7075,6944
8188,5136,5004
8189,7022,6979
8190,6897,6461
8191,6955,6509
8192,6955,6927
8193,6955,6927
8194,7119,6993
8195,7119,6993
8196,7119,5195
8197,6907,7113
8200,5014,4895
8201,5014,4895
8202,5625,5195
8203,5625,5195
8204,5625,5195
8206,5014,4895
8207,6788,6793
8208,6788,6793
8209,6788,6793
8210,6530,7200
8211,6530,7200
8212,6530,7200
8213,6530,7200
8214,4723,6461
8215,6955,6927
8216,5014,4895
8217,5678,4943
8218,5678,4943
8219,5678,6455
8220,6640,6289
8221,6640,6289
8222,6473,5253
8223,6473,5253
8224,6473,5253
8225,6473,5253
8226,6919,6251
8227,6919,6806
8236,4723,6461
8238,4898,5048
8239,6451,5623
8240,6724,5031
8244,7133,6790
8245,5014,4895
8250,6530,6817
8254,6985,6993
8258,6473,7266
8259,6473,5253
8260,6473,5253
8261,6952,5139
8264,6317,5466
8266,7132,7000
8271,6985,6993
8272,4854,4896
8273,4854,4929
8274,4854,4929
8275,4854,4929
8276,6370,5253
8277,4975,7267
8278,4975,3764
8281,4059,4768
8282,6985,6993
8286,5294,7266
8287,5294,7266
8288,5294,7266
8289,5294,7266
8291,6370,5253
8293,6290,5048
8294,6290,5202
8295,6290,5048
8296,5589,6923
8297,5589,6923
8642,5410,7144
8309,6643,7814
8310,6643,7814
8311,6643,7814
8312,6290,6902
8313,6290,6902
8314,6544,7814
8315,6290,6902
8317,6290,6902
8318,5589,6923
8319,5589,6923
8320,4967,7267
8321,4967,7267
8322,4967,7267
8323,4967,7267
8324,5407,5675
8325,5407,7200
8326,5407,5675
8327,7641,5675
8328,7641,6461
8329,7641,6461
8330,5589,6923
8331,5407,5675
8333,7897,6808
8334,7897,6808
8335,7897,6808
8336,7897,6808
8337,7897,6808
8338,6250,6862
8339,6250,6862
8340,6250,6862
8341,6536,7074
8342,6536,7074
8343,6536,7074
8344,6536,7074
8345,7679,6461
8346,4723,6461
8347,4723,6461
8348,4723,5675
8349,6250,6862
8350,6267,6386
8351,6955,6924
8352,6955,6924
8353,6955,6924
8354,6955,5195
8355,6555,5195
8356,6555,6492
8357,6555,6492
8358,6555,6492
8359,7894,8120
8361,6974,6921
8362,6974,6687
8363,6974,6921
8364,6974,6921
8365,6724,6786
8366,6724,6786
8367,6724,6786
8368,6967,7160
8369,6967,7160
8370,6967,7160
8371,6967,7160
8372,5284,7900
8373,5284,7900
8375,6555,6492
8378,6724,6786
8381,6967,7160
8382,5284,7900
8383,4898,4943
8384,4898,4929
8385,4898,4929
8386,8176,7615
8387,8176,7615
8388,8176,7017
8390,6384,5424
8391,6384,5424
8392,6316,6927
8393,6316,6927
8394,6316,6927
8395,8636,7984
8396,8636,7984
8397,8636,7984
8398,7942,7814
8399,7942,6808
8400,7942,6808
8401,7942,7814
8402,7942,7814
8403,6370,8188
8404,6370,8188
8405,6370,8188
8406,6370,8188
8407,6384,6492
8408,4967,7267
8409,4967,7267
8410,4967,7267
8411,4967,7267
8412,4967,7267
8413,7641,6461
8414,7641,5675
8415,7641,6461
8416,7641,5675
8417,6384,5424
8418,6370,8188
8419,5407,5675
8420,5407,5466
8421,5407,5675
8422,5407,5466
8423,7897,6808
8424,7897,6808
8425,7897,6808
8426,7897,6808
8427,7897,6808
8428,8304,6648
8429,8304,6648
8430,8304,6461
8431,8304,6461
8432,4854,6923
8433,4854,6923
8434,4854,6923
8435,6290,6902
8436,7679,7814
8437,7679,5466
8438,7679,5466
8439,7679,6461
8440,8055,6923
8441,8055,6923
8442,8055,6902
8444,6643,7814
8445,6643,7814
8446,6643,5675
8447,6848,5004
8448,6644,6978
8449,8304,6648
8453,6290,6902
8454,6290,6902
8455,7276,4682
8456,7276,6386
8460,6245,6687
8461,6245,6687
8462,6245,6687
8463,6245,6687
8464,7040,6887
8465,7040,6887
8466,7040,6887
8467,7947,7689
8468,7947,7689
8469,7947,7689
8470,8063,7615
8471,8063,7532
8472,8063,7532
8473,8063,7532
8474,8063,7532
8477,5625,5195
8478,5625,5195
8479,5625,6927
8480,6555,6492
8481,6555,6492
8482,6555,6492
8483,6555,6492
8484,7040,6887
8485,7040,6887
8486,6952,7710
8487,6952,7710
8488,6952,7710
8489,6952,7710
8490,6952,7710
8491,7947,7689
8492,4723,5675
8493,4723,6461
8494,4723,5675
8495,5625,5195
8496,6316,6927
8497,6316,6517
8498,6316,6927
8499,6316,6927
8500,6451,4929
8501,6451,4929
8502,4976,5139
8503,4976,5139
8504,7616,6270
8505,7616,6270
8506,7616,6270
8507,7616,6768
8508,8300,7703
8509,8300,7703
8510,8300,7703
8511,6845,4900
8512,6845,4900
8513,6845,4900
8514,6845,4900
8515,4898,4943
8516,4898,4943
8517,4898,4943
8518,4898,4943
8519,4723,5675
8520,8300,7703
8521,6250,6517
8522,6250,6862
8523,6250,6517
8525,6955,6924
8526,6955,6924
8527,6955,6924
8528,6955,6924
8529,6955,6924
8530,7764,7900
8531,7764,7900
8532,7764,7900
8533,7764,7900
8534,7764,7900
8535,5407,5675
8536,5407,5675
8537,5407,5675
8538,6967,7160
8539,6967,7160
8540,6967,7160
8541,6967,6492
8542,6967,7160
8543,6536,4929
8544,6536,7074
8545,6536,7074
8546,6536,7074
8547,6974,6921
8548,6974,6461
8549,6974,6461
8550,7112,4943
8551,7112,4943
8552,7112,4943
8553,7112,4943
8554,8176,7647
8555,8176,7647
8556,8176,7647
8557,6724,6786
8558,6724,6786
8559,6724,6786
8560,6724,6786
8561,6290,5466
8562,5284,7900
8563,5284,7278
8564,5284,7900
8565,5284,7900
8566,8176,5424
8567,7679,7814
8568,7679,6461
8569,7679,7814
8570,7679,7814
8571,6384,5424
8572,6384,5424
8573,6384,5424
8574,6384,5424
8575,6724,6786
8577,6290,5466
8578,6290,5466
8579,6290,5466
8580,6290,5466
8581,8636,7984
8582,8636,7984
8583,8636,7984
8584,8636,5195
8586,6392,7017
8587,6755,6832
8588,7897,6808
8589,7897,6808
8590,7897,6808
8591,7897,6808
8592,7897,6808
8593,7942,6902
8594,7942,6902
8595,7942,6902
8596,7942,5675
8597,7641,6648
8598,7641,5675
8599,7641,6648
8600,4967,7267
8601,4967,5466
8602,4967,5466
8603,4967,5466
8604,4967,7267
8605,8636,6862
8606,8636,6862
8607,8636,6862
8608,8636,6862
8609,6472,4896
8610,6472,4896
8611,7011,7570
8612,5407,5675
8613,5407,5675
8614,5407,5675
8615,5407,5675
8616,7641,5675
8617,6643,5675
8618,6643,7814
8619,6643,7814
8620,6643,7814
8621,4854,8642
8623,4854,8642
8624,4854,8642
8625,4854,8642
8626,4854,8642
8627,6472,4896
8628,8055,6923
8629,8055,6923
8630,8055,6902
8631,8055,6923
8632,6643,7814
8633,7947,7689
8634,7947,7689
8635,7947,7689
8637,8063,7615
8638,8063,7615
8639,8063,7615
8640,8063,7615
8641,8063,7615
8643,4976,5139
8644,4976,4943
8645,4976,5139
8646,8300,6251
8648,6845,5195
8649,6845,4900
8650,6845,5195
8651,5625,5195
8652,5625,5195
8653,6555,6492
8654,6555,6492
8655,6555,6492
8656,6555,6492
8657,6952,7570
8658,6952,7877
8659,6952,7877
8660,4976,4943
8661,4723,6461
8662,4723,6461
8663,4723,6461
8665,4723,6461
8666,6316,6927
8667,6316,6927
8668,6316,6927
8669,6316,6927
8671,5625,5195
8672,6451,8188
8673,6451,8188
8674,6451,8188
8675,6451,8188
8676,6952,7877
8677,6689,6768
8680,6689,6768
8681,6955,6492
8682,6955,6924
8683,6955,6924
8684,6955,6492
8685,6955,6492
8686,6967,6921
8687,6967,6921
8688,6967,6832
8692,6967,6832
8693,5284,7900
8695,5284,7900
8696,5284,7900
8697,6848,5004
8698,7764,7570
8699,7764,7900
8700,7764,7900
8701,7764,7900
8702,6290,5466
8703,6724,6786
8704,6724,6786
8705,6724,6786
8706,6245,4896
8707,6269,7275
8708,6974,6921
8709,6974,6921
8710,6472,4896
8711,6290,5466
8712,6290,5466
8713,6290,5466
8714,6724,6786
8715,7894,8120
8716,4739,6789
8717,6250,6517
8718,7894,8120
8719,6644,6978
8720,6848,4960
8721,6269,6251
8725,6536,7710
8726,6536,7074
8727,6536,7710
8728,6267,6386
8729,8060,6490
8730,6267,6386
8731,6955,6687
8732,4854,7984
8733,4854,7984
8734,4854,7984
8735,6267,6386
8736,6384,7793
8737,6384,7793
8738,6384,7793
8739,6384,6270
8741,7947,5195
8742,7947,7689
8743,7112,7074
8744,7112,7074
8745,7112,7074
8746,7112,7074
8804,4723,8391
8803,4723,8391
8802,4723,8391
8801,4723,8391
8976,4723,6648
8975,4723,8391
9146,4723,8391
9143,4723,4943
9145,4723,8391
9144,4723,8391
8977,4723,8391
8893,4898,4943
8894,4898,4943
8902,4898,4943
8892,4976,7615
8890,4976,8707
8889,4976,8707
8888,4976,8707
9222,4976,7710
9272,4976,8707
9231,4976,8707
8800,5284,7900
8935,5284,7900
9196,5284,4896
8760,5284,7900
8759,5284,7900
8758,5284,7900
8757,5284,7900
8922,5284,7900
8921,5284,7900
8920,5284,7900
9057,5284,4896
9055,5284,4896
9177,5284,4896
9069,5284,4896
9056,5284,4896
9176,5284,4943
8887,6316,6517
9204,6316,6517
8879,6316,6386
8880,6316,6517
9068,6316,6517
9189,6316,6517
9188,6316,6517
9066,6316,6517
9065,6316,6517
8878,6316,6517
9067,6316,6924
8844,6384,5195
9039,6384,6492
8822,6384,5195
8820,6384,5195
9012,6384,5195
9013,6384,6492
9011,6384,6492
8821,6384,6492
8858,6392,6806
8859,6392,8748
8857,6392,8748
9048,6451,8188
9255,6451,8188
8807,6451,8188
8805,6451,8188
9250,6451,8188
9249,6451,8188
9094,6451,8188
9093,6451,8188
9092,6451,8188
8808,6451,8188
8806,6451,8188
8798,6472,4896
8794,6472,4896
9017,6472,7615
9015,6472,7615
9178,6472,4896
9181,6472,7615
9180,6472,4896
8797,6472,4896
8796,6472,4896
8795,6472,4896
9179,6472,4943
9016,6472,4943
9014,6472,7615
8810,6536,7900
8775,6536,7900
8774,6536,7900
8773,6536,7900
8997,6536,9038
8996,6536,9038
8994,6536,9038
8993,6536,9038
9110,6536,9038
9109,6536,9038
9108,6536,9038
8776,6536,7900
9111,6536,9038
8995,6536,9038
9168,6555,6492
9242,6555,6492
8771,6555,5195
8772,6555,6492
8768,6555,6492
9003,6555,6492
9167,6555,6492
9232,6555,6492
8769,6555,5195
9233,6555,6492
9005,6555,6492
9004,6555,6492
9002,6555,6492
8770,6555,6492
8799,6643,7814
8953,6643,7267
8954,6643,7814
9091,6643,7814
9230,6643,7814
8763,6643,7814
8762,6643,7814
8761,6643,7814
9084,6643,7814
9262,6643,7814
9259,6643,7814
8943,6643,7267
9260,6643,7814
8942,6643,7814
9512,6644,6978
8783,6724,6786
8782,6724,6786
8781,6724,6786
8780,6724,6786
8779,6724,6786
8982,6724,6786
8981,6724,6786
8980,6724,6786
9119,6724,6786
9118,6724,6786
9121,6724,6786
9120,6724,6786
9117,6724,6786
8979,6724,6786
8978,6724,6786
9170,6755,6492
8951,6755,8715
9081,6755,8715
9174,6755,4896
9173,6755,8715
9172,6755,8715
9246,6755,6492
9244,6755,6492
9245,6755,6492
9083,6755,6492
9082,6755,6492
8864,6845,4900
9031,6845,4900
9034,6845,7984
9149,6845,4900
9152,6845,6927
9150,6845,6927
9151,6845,4900
9032,6845,4900
8866,6845,4900
8867,6845,6927
8865,6845,6927
8863,6845,6927
9033,6845,7984
8955,6848,8652
8861,6952,7877
8829,6952,8659
8948,6952,7877
8949,6952,7877
8947,6952,7877
8809,6955,6924
8766,6955,6924
8765,6955,6924
8987,6955,6924
8985,6955,6924
8984,6955,6924
9140,6955,6492
9165,6955,6924
9142,6955,6924
9141,6955,6924
9139,6955,6924
8983,6955,6492
8986,6955,6924
8767,6955,6924
8764,6955,6924
8778,6974,6921
8777,6974,6921
8911,6974,6921
8909,6974,6921
9080,6974,6921
