"ID","Age","Year","BroodName","SocialDadID","FWPO","FEPO","FTO","F_EPP_brood","F_total_Brood_number","Number_Broods_with_Partner"
7103,1,2014,"N043",6847,0,3,3,1,3,1
7103,1,2014,"N111",6830,0,3,3,1,3,2
7103,1,2014,"N199",6830,3,0,3,0,3,2
7112,2,2015,"O105",7074,4,0,4,0,1,1
7114,1,2014,"N122",7200,3,1,4,1,1,1
7132,1,2014,"N079",7000,4,0,4,0,2,2
7132,1,2014,"N177",7000,2,1,3,1,2,2
7133,1,2014,"N098",6790,0,2,2,1,2,1
7133,1,2014,"N195",7074,3,0,3,0,2,1
7276,1,2014,"N194",7270,2,0,2,0,2,1
7276,2,2015,"O041",4682,1,1,2,1,2,1
7616,1,2015,"O052",6270,3,1,4,1,7,1
7616,2,2016,"P006",7984,4,0,4,0,7,2
7616,2,2016,"P082",7984,4,0,4,0,7,2
7616,3,2017,"Q047",4900,4,0,4,0,7,1
7616,3,2017,"Q152",9272,3,0,3,0,7,1
7616,4,2018,"R056",9120,2,2,4,1,7,2
7616,4,2018,"R133",9120,4,0,4,0,7,2
7641,1,2014,"N063",7071,1,3,4,1,5,2
7641,1,2014,"N161",7071,4,0,4,0,5,2
7641,2,2015,"O012",5675,1,2,3,1,5,3
7641,2,2015,"O029",5675,2,2,4,1,5,3
7641,2,2015,"O072",5675,2,2,4,1,5,3
7649,1,2014,"N075",6786,5,0,5,0,2,2
7649,1,2014,"N174",6786,2,0,2,0,2,2
7679,1,2015,"O016",7267,0,1,1,1,3,1
7679,1,2015,"O038",7814,1,3,4,1,3,2
7679,1,2015,"O069",7814,3,1,4,1,3,2
7764,1,2015,"O061",7900,5,0,5,0,7,2
7764,1,2015,"O099",7900,3,1,4,1,7,2
7764,2,2016,"P001",8729,5,0,5,0,7,5
7764,2,2016,"P071",8729,4,0,4,0,7,5
7764,2,2016,"P112",8729,4,0,4,0,7,5
7764,2,2016,"P141",8729,2,2,4,1,7,5
7764,3,2017,"Q023",8729,2,1,3,1,7,5
7897,1,2015,"O003",6808,5,0,5,0,3,3
7897,1,2015,"O034",6808,5,0,5,0,3,3
7897,1,2015,"O074",6808,5,0,5,0,3,3
7942,1,2015,"O025",7814,3,2,5,1,3,1
7942,1,2015,"O075",6902,3,1,4,1,3,1
7942,2,2016,"P026",5466,4,1,5,1,3,1
7947,1,2015,"O045",7689,4,0,4,0,7,7
7947,1,2015,"O082",7689,3,0,3,0,7,7
7947,1,2015,"O117",7689,1,1,2,1,7,7
7947,2,2016,"P004",7689,1,2,3,1,7,7
7947,2,2016,"P072",7689,2,3,5,1,7,7
7947,2,2016,"P109",7689,2,3,5,1,7,7
7947,3,2017,"Q102",7689,4,0,4,0,7,7
8055,1,2015,"O040",6923,2,1,3,1,11,2
8055,1,2015,"O081",6923,3,1,4,1,11,2
8055,2,2016,"P035",7710,3,0,3,0,11,1
8055,2,2016,"P069",7267,3,1,4,1,11,3
8055,2,2016,"P108",7267,3,1,4,1,11,3
8055,3,2017,"Q049",7267,4,0,4,0,11,3
8055,3,2017,"Q107",5466,3,0,3,0,11,2
8055,3,2017,"Q190",5466,1,2,3,1,11,2
8055,4,2018,"R002",9251,2,2,4,1,11,2
8055,4,2018,"R062",9251,2,1,3,1,11,2
8055,4,2018,"R121",7160,0,4,4,1,11,1
8063,1,2015,"O043",7532,4,1,5,1,3,1
8063,1,2015,"O083",7615,5,0,5,0,3,1
8063,2,2016,"P049",8603,3,2,5,1,3,1
8176,1,2015,"O032",7615,2,1,3,1,2,1
8176,1,2015,"O066",7647,3,1,4,1,2,1
8300,NA,2015,"O053",7703,4,0,4,0,1,1
8304,NA,2015,"O037",6648,3,2,5,1,1,1
8353,1,2016,"P011",8752,0,1,1,1,2,2
8353,1,2016,"P077",8752,1,0,1,0,2,2
8370,1,2016,"P013",6927,3,1,4,1,4,4
8370,1,2016,"P064",6927,4,0,4,0,4,4
8370,1,2016,"P113",6927,0,3,3,1,4,4
8370,1,2016,"P137",6927,2,1,3,1,4,4
8398,1,2016,"P048",7900,1,1,2,1,6,1
8398,1,2016,"P117",7877,4,0,4,0,6,1
8398,2,2017,"Q059",9073,3,0,3,0,6,2
8398,2,2017,"Q148",9073,1,0,1,0,6,2
8398,3,2018,"R100",9416,3,0,3,0,6,2
8398,3,2018,"R155",9416,4,0,4,0,6,2
8413,1,2016,"P009",8649,3,0,3,0,3,1
8413,1,2016,"P062",7710,1,0,1,0,3,2
8413,1,2016,"P101",7710,2,1,3,1,3,2
8430,1,2016,"P120",8390,2,1,3,1,1,1
8434,1,2016,"P084",6915,2,2,4,1,7,7
8434,1,2016,"P124",6915,2,2,4,1,7,7
8434,2,2017,"Q046",6915,3,1,4,1,7,7
8434,2,2017,"Q113",6915,0,5,5,1,7,7
8434,2,2017,"Q205",6915,2,1,3,1,7,7
8434,3,2018,"R012",6915,1,0,1,0,7,7
8434,3,2018,"R072",6915,3,0,3,0,7,7
8448,1,2016,"P040",8480,2,0,2,0,6,3
8448,1,2016,"P096",8480,3,0,3,0,6,3
8448,2,2017,"Q007",8480,1,0,1,0,6,3
8448,2,2017,"Q181",8947,2,1,3,1,6,3
8448,3,2018,"R035",8947,3,0,3,0,6,3
8448,3,2018,"R099",8947,4,0,4,0,6,3
8493,1,2016,"P081",7615,3,1,4,1,1,1
8513,1,2016,"P125",4943,3,0,3,0,1,1
8555,1,2016,"P057",8642,3,0,3,0,2,2
8555,1,2016,"P080",8642,2,2,4,1,2,2
8557,1,2016,"P003",6808,5,0,5,0,1,1
8559,1,2016,"P022",8648,2,1,3,1,7,3
8559,1,2016,"P106",8648,0,2,2,1,7,3
8559,2,2017,"Q065",8648,2,1,3,1,7,3
8559,2,2017,"Q126",4900,3,0,3,0,7,4
8559,2,2017,"Q175",4900,1,2,3,1,7,4
8559,3,2018,"R069",4900,4,0,4,0,7,4
8559,3,2018,"R135",4900,0,2,2,1,7,4
8589,1,2016,"P047",8716,5,0,5,0,6,1
8589,1,2016,"P098",8499,4,0,4,0,6,5
8589,1,2016,"P139",8499,0,2,2,1,6,5
8589,2,2017,"Q016",8499,2,0,2,0,6,5
8589,2,2017,"Q044",8499,6,0,6,0,6,5
8589,2,2017,"Q128",8499,5,0,5,0,6,5
8607,1,2016,"P051",8515,1,2,3,1,9,9
8607,1,2016,"P100",8515,1,2,3,1,9,9
8607,1,2016,"P129",8515,2,0,2,0,9,9
8607,2,2017,"Q040",8515,1,2,3,1,9,9
8607,2,2017,"Q131",8515,3,0,3,0,9,9
8607,3,2018,"R081",8515,1,1,2,1,9,9
8607,3,2018,"R138",8515,0,3,3,1,9,9
8607,4,2019,"T019",8515,2,0,2,0,9,9
8607,4,2019,"T084",8515,4,0,4,0,9,9
8610,2,2017,"Q008",6978,3,0,3,0,5,3
8610,2,2017,"Q166",6978,4,0,4,0,5,3
8610,3,2018,"R040",6978,1,2,3,1,5,3
8610,3,2018,"R110",9164,0,3,3,1,5,1
8610,3,2018,"R170",6978,3,1,4,1,5,1
8636,NA,2015,"O076",6862,4,0,4,0,3,1
8636,NA,2016,"P079",8512,5,0,5,0,3,2
8636,NA,2016,"P123",8512,4,0,4,0,3,2
8687,1,2016,"P053",8697,2,0,2,0,9,1
8687,1,2016,"P074",8649,3,0,3,0,9,5
8687,1,2016,"P115",8649,0,2,2,1,9,5
8687,1,2016,"P136",8649,0,2,2,1,9,5
8687,2,2017,"Q033",8649,3,0,3,0,9,5
8687,2,2017,"Q112",8649,1,1,2,1,9,5
8687,2,2017,"Q200",8188,0,3,3,1,9,1
8687,3,2018,"R050",8649,2,2,4,1,9,2
8687,3,2018,"R117",8649,3,1,4,1,9,2
8690,NA,2016,"P008",8502,2,2,4,1,6,6
8690,NA,2016,"P085",8502,0,4,4,1,6,6
8690,NA,2016,"P130",8502,2,1,3,1,6,6
8690,NA,2017,"Q028",8502,2,1,3,1,6,6
8690,NA,2017,"Q109",8502,1,1,2,1,6,6
8690,NA,2017,"Q199",8502,1,3,4,1,6,6
8693,1,2016,"P007",8498,1,2,3,1,7,5
8693,1,2016,"P060",8498,4,0,4,0,7,5
8693,1,2016,"P107",8498,3,0,3,0,7,5
8693,2,2017,"Q027",8498,3,0,3,0,7,5
8693,2,2017,"Q117",8498,5,0,5,0,7,5
8693,4,2019,"T021",8906,3,0,3,0,7,2
8693,4,2019,"T066",8906,2,2,4,1,7,2
8710,1,2016,"P093",7160,4,0,4,0,5,5
8710,1,2016,"P134",7160,2,0,2,0,5,5
8710,2,2017,"Q020",7160,3,0,3,0,5,5
8710,2,2017,"Q074",7160,3,1,4,1,5,5
8710,2,2017,"Q145",7160,3,1,4,1,5,5
8722,NA,2016,"P135",7426,3,0,3,0,2,1
8722,NA,2017,"Q136",9144,5,0,5,0,2,1
8726,1,2016,"P027",8414,2,0,2,0,8,3
8726,1,2016,"P041",8414,3,0,3,0,8,3
8726,1,2016,"P099",8414,1,4,5,1,8,3
8726,2,2017,"Q032",7615,3,0,3,0,8,5
8726,2,2017,"Q111",7615,3,0,3,0,8,5
8726,2,2017,"Q170",7615,3,0,3,0,8,5
8726,3,2018,"R029",7615,3,0,3,0,8,5
8726,3,2018,"R090",7615,3,1,4,1,8,5
8750,NA,2016,"P032",8747,4,0,4,0,4,1
8750,NA,2017,"Q161",8983,4,0,4,0,4,3
8750,NA,2018,"R021",8983,4,0,4,0,4,3
8750,NA,2018,"R095",8983,4,0,4,0,4,3
8769,1,2017,"Q012",8652,0,2,2,1,1,1
8788,1,2017,"Q091",8929,0,3,3,1,1,1
8806,1,2017,"Q068",9512,2,0,2,0,3,2
8806,1,2017,"Q162",9512,0,1,1,1,3,2
8806,2,2018,"R077",9782,3,0,3,0,3,1
8849,1,2017,"Q003",8752,1,0,1,0,9,7
8849,1,2017,"Q070",8752,2,1,3,1,9,7
8849,1,2017,"Q141",8752,4,0,4,0,9,7
8849,1,2017,"Q201",8752,2,0,2,0,9,7
8849,2,2018,"R028",8752,2,0,2,0,9,7
8849,2,2018,"R109",8752,3,2,5,1,9,7
8849,2,2018,"R165",8752,3,0,3,0,9,7
8849,3,2019,"T027",9416,1,2,3,1,9,2
8849,3,2019,"T095",9416,3,0,3,0,9,2
8851,2,2018,"R116",9116,1,1,2,1,1,1
8855,1,2017,"Q073",9222,2,0,2,0,3,3
8855,1,2017,"Q134",9222,2,0,2,0,3,3
8855,1,2017,"Q184",9222,1,0,1,0,3,3
8863,1,2017,"Q096",8512,3,0,3,0,1,1
8867,1,2017,"Q171",6270,3,0,3,0,1,1
8941,NA,2016,"P039",8567,2,0,2,0,6,2
8941,NA,2017,"Q214",8567,1,2,3,1,6,2
8941,NA,2018,"R052",9000,1,1,2,1,6,4
8941,NA,2018,"R115",9000,1,2,3,1,6,4
8941,NA,2019,"T025",9000,2,2,4,1,6,4
8941,NA,2019,"T075",9000,2,1,3,1,6,4
8943,1,2017,"Q041",5195,0,3,3,1,3,3
8943,1,2017,"Q129",5195,1,1,2,1,3,3
8943,1,2017,"Q177",5195,2,1,3,1,3,3
8956,1,2017,"Q053",8850,3,0,3,0,5,2
8956,1,2017,"Q142",8850,2,2,4,1,5,2
8956,2,2018,"R038",9564,3,0,3,0,5,3
8956,2,2018,"R092",9564,3,0,3,0,5,3
8956,2,2018,"R147",9564,4,0,4,0,5,3
8959,1,2017,"Q168",8912,3,1,4,1,1,1
8963,1,2017,"Q048",8878,2,2,4,1,2,2
8963,1,2017,"Q135",8878,1,2,3,1,2,2
8966,1,2017,"Q069",6927,1,3,4,1,3,3
8966,1,2017,"Q140",6927,1,2,3,1,3,3
8966,1,2017,"Q180",6927,4,0,4,0,3,3
8979,1,2017,"Q036",9002,2,0,2,0,5,2
8979,1,2017,"Q099",9002,3,0,3,0,5,2
8979,1,2017,"Q186",5466,1,0,1,0,5,1
8979,2,2018,"R019",8652,2,0,2,0,5,2
8979,2,2018,"R082",8652,3,0,3,0,5,2
8989,1,2017,"Q100",8830,3,0,3,0,4,4
8989,1,2017,"Q198",8830,2,0,2,0,4,4
8989,2,2018,"R087",8830,4,0,4,0,4,4
8989,2,2018,"R151",8830,1,0,1,0,4,4
8998,1,2017,"Q043",9000,3,0,3,0,1,1
9020,1,2017,"Q075",9273,3,1,4,1,1,1
9027,1,2017,"Q061",9516,1,3,4,1,2,1
9027,1,2017,"Q147",8865,2,0,2,0,2,1
9033,1,2017,"Q157",8811,2,0,2,0,1,1
9046,1,2017,"Q105",8498,3,0,3,0,6,2
9046,1,2017,"Q182",8498,3,0,3,0,6,2
9046,2,2018,"R031",7689,3,1,4,1,6,3
9046,2,2018,"R073",7689,2,0,2,0,6,3
9046,2,2018,"R128",7689,1,0,1,0,6,3
9046,3,2019,"T009",9144,3,0,3,0,6,1
9050,1,2017,"Q094",8934,3,1,4,1,4,1
9050,1,2017,"Q151",9233,4,0,4,0,4,3
9050,2,2018,"R054",9233,1,3,4,1,4,3
9050,2,2018,"R129",9233,2,2,4,1,4,3
9066,1,2017,"Q063",8391,5,0,5,0,10,2
9066,1,2017,"Q138",8391,4,0,4,0,10,2
9066,2,2018,"R010",9893,2,0,2,0,10,1
9066,2,2018,"R011",6808,2,0,2,0,10,1
9066,2,2018,"R046",9893,1,1,2,1,10,2
9066,2,2018,"R113",9893,3,1,4,1,10,2
9066,2,2018,"R171",5466,4,0,4,0,10,1
9066,3,2019,"T004",9893,1,3,4,1,10,3
9066,3,2019,"T013",9893,5,0,5,0,10,3
9066,3,2019,"T069",9893,5,0,5,0,10,3
9082,1,2017,"Q060",9223,3,0,3,0,4,3
9082,1,2017,"Q149",9223,0,2,2,1,4,3
9082,2,2018,"R076",9223,4,0,4,0,4,3
9082,2,2018,"R146",9626,2,1,3,1,4,1
9083,1,2017,"Q097",8729,4,0,4,0,2,2
9083,1,2017,"Q183",8729,3,0,3,0,2,2
9095,1,2017,"Q101",9089,3,1,4,1,1,1
9099,1,2017,"Q160",8652,1,0,1,0,5,3
9099,2,2018,"R080",8652,1,1,2,1,5,3
9099,2,2018,"R119",8652,1,2,3,1,5,3
9099,3,2019,"T048",8978,0,2,2,1,5,2
9099,3,2019,"T060",8978,1,2,3,1,5,2
9100,1,2017,"Q035",8365,3,0,3,0,7,3
9100,1,2017,"Q119",8365,2,0,2,0,7,3
9100,1,2017,"Q202",8365,1,0,1,0,7,3
9100,2,2018,"R078",6808,4,0,4,0,7,4
9100,2,2018,"R141",6808,4,0,4,0,7,4
9100,3,2019,"T017",6808,2,1,3,1,7,4
9100,3,2019,"T076",6808,3,0,3,0,7,4
9113,1,2017,"Q064",9133,2,0,2,0,3,3
9113,1,2017,"Q122",9133,3,0,3,0,3,3
9113,1,2017,"Q191",9133,0,3,3,1,3,3
9117,1,2017,"Q144",9076,3,0,3,0,1,1
9121,1,2017,"Q072",9143,3,0,3,0,9,7
9121,1,2017,"Q127",9143,2,0,2,0,9,7
9121,1,2017,"Q174",9143,1,2,3,1,9,7
9121,2,2018,"R017",9143,2,2,4,1,9,7
9121,2,2018,"R049",9143,1,0,1,0,9,7
9121,2,2018,"R114",9143,3,0,3,0,9,7
9121,2,2018,"R168",9143,5,0,5,0,9,7
9121,3,2019,"T018",9667,2,0,2,0,9,2
9121,3,2019,"T067",9667,2,0,2,0,9,2
9130,1,2017,"Q051",6808,1,0,1,0,3,3
9130,1,2017,"Q115",6808,2,0,2,0,3,3
9130,1,2017,"Q193",6808,1,1,2,1,3,3
9132,1,2017,"Q057",8949,3,0,3,0,3,3
9132,1,2017,"Q123",8949,5,0,5,0,3,3
9132,1,2017,"Q203",8949,2,1,3,1,3,3
9159,1,2017,"Q031",8795,5,0,5,0,7,1
9159,1,2017,"Q085",8652,4,0,4,0,7,1
9159,1,2017,"Q172",9240,2,1,3,1,7,1
9159,2,2018,"R006",8652,1,0,1,0,7,4
9159,2,2018,"R034",8652,4,1,5,1,7,4
9159,2,2018,"R101",8652,3,1,4,1,7,4
9159,2,2018,"R150",8652,3,0,3,0,7,4
9163,1,2017,"Q037",8965,3,0,3,0,3,3
9163,1,2017,"Q114",8965,4,0,4,0,3,3
9163,1,2017,"Q196",8965,0,3,3,1,3,3
9209,1,2017,"Q092",8977,3,0,3,0,1,1
9214,1,2017,"Q179",5466,3,0,3,0,6,3
9214,2,2018,"R009",5466,3,0,3,0,6,3
9214,2,2018,"R039",5466,3,0,3,0,6,3
9214,2,2018,"R120",8978,4,0,4,0,6,3
9214,3,2019,"T022",8978,5,0,5,0,6,3
9214,3,2019,"T094",8978,3,0,3,0,6,3
9239,1,2017,"Q158",9260,2,0,2,0,1,1
9249,1,2017,"Q055",9185,2,1,3,1,6,6
9249,1,2017,"Q156",9185,4,0,4,0,6,6
9249,2,2018,"R075",9185,2,3,5,1,6,6
9249,2,2018,"R142",9185,2,2,4,1,6,6
9249,3,2019,"T023",9185,4,0,4,0,6,6
9249,3,2019,"T100",9185,4,0,4,0,6,6
9252,NA,2017,"Q038",9251,2,0,2,0,3,2
9252,NA,2017,"Q086",9251,3,1,4,1,3,2
9252,NA,2017,"Q150",9273,4,0,4,0,3,1
9254,NA,2018,"R004",9240,2,0,2,0,3,3
9254,NA,2018,"R043",9240,0,3,3,1,3,3
9254,NA,2018,"R107",9240,1,1,2,1,3,3
9258,1,2017,"Q050",9002,3,0,3,0,3,2
9258,1,2017,"Q215",9002,0,1,1,1,3,2
9258,2,2018,"R023",9134,4,0,4,0,3,1
9268,1,2017,"Q045",8865,3,0,3,0,3,1
9268,1,2017,"Q132",4943,3,0,3,0,3,2
9268,2,2018,"R053",4943,4,0,4,0,3,2
9271,1,2017,"Q034",8978,3,1,4,1,2,2
9271,1,2017,"Q108",8978,3,1,4,1,2,2
9377,1,2018,"R003",5466,3,0,3,0,3,3
9377,1,2018,"R033",5466,2,1,3,1,3,3
9377,1,2018,"R103",5466,2,1,3,1,3,3
9471,1,2018,"R172",9667,2,0,2,0,2,2
9471,2,2019,"T064",9667,3,0,3,0,2,2
9474,1,2018,"R045",9592,0,3,3,1,2,2
9474,1,2018,"R118",9592,1,3,4,1,2,2
9549,1,2018,"R051",9133,3,0,3,0,2,2
9549,1,2018,"R122",9133,5,0,5,0,2,2
9550,1,2018,"R104",9260,0,1,1,1,1,1
9562,1,2018,"R079",8910,1,0,1,0,3,2
9562,1,2018,"R132",8910,1,0,1,0,3,2
9562,2,2019,"T040",9633,3,0,3,0,3,1
9570,1,2018,"R152",9222,2,0,2,0,1,1
9571,1,2018,"R048",8978,3,0,3,0,2,1
9571,1,2018,"R137",9089,0,1,1,1,2,1
9573,1,2017,"Q176",9071,4,0,4,0,1,1
9595,1,2018,"R061",9626,3,0,3,0,1,1
9604,1,2018,"R067",9176,0,3,3,1,1,1
9654,1,2017,"Q164",9007,2,1,3,1,1,1
9813,2,2019,"T002",9176,0,5,5,1,3,1
9813,2,2019,"T059",9134,3,0,3,0,3,2
9813,2,2019,"T101",9134,1,2,3,1,3,2
9817,1,2018,"R154",4943,4,0,4,0,1,1
9871,2,2019,"T010",9116,3,0,3,0,2,2
9871,2,2019,"T086",9116,4,0,4,0,2,2
9931,1,2018,"R094",8770,3,0,3,0,2,1
9931,2,2019,"T041",8649,2,0,2,0,2,1
9951,1,2018,"R086",8934,0,2,2,1,3,2
9951,1,2018,"R157",8934,0,4,4,1,3,2
9951,2,2019,"T038",10580,4,0,4,0,3,1
10154,1,2019,"T046",10535,3,0,3,0,2,2
10154,1,2019,"T092",10535,4,0,4,0,2,2
10339,1,2019,"T039",8567,2,1,3,1,1,1
10347,1,2019,"T078",10197,2,0,2,0,1,1
10350,1,2019,"T056",10022,4,0,4,0,2,2
10350,1,2019,"T091",10022,3,1,4,1,2,2
10351,1,2019,"T051",9116,2,0,2,0,1,1
10377,1,2019,"T061",10584,1,1,2,1,1,1
10578,1,2019,"T034",9459,1,3,4,1,2,2
10578,1,2019,"T102",9459,1,2,3,1,2,2
10581,1,2019,"T044",9093,4,0,4,0,2,2
10581,1,2019,"T096",9093,4,0,4,0,2,2
